"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"R-HSA-9764560","Regulation of CDH1 Gene Transcription",34,0.582756839621624,1.92111642848663,0.000411185576050961,0.0091103239856956,0.00723224474397082,220,"tags=76%, list=25%, signal=60%","5594/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-9764725","Negative Regulation of CDH1 Gene Transcription",34,0.582756839621624,1.92111642848663,0.000411185576050961,0.0091103239856956,0.00723224474397082,220,"tags=76%, list=25%, signal=60%","5594/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-9018519","Estrogen-dependent gene expression",38,0.565401584009241,1.91241503751879,0.000351544823646927,0.0091103239856956,0.00723224474397082,220,"tags=74%, list=25%, signal=58%","3838/1509/10728/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-2559582","Senescence-Associated Secretory Phenotype (SASP)",35,0.563728135108389,1.87943086835313,0.000420748524898823,0.0091103239856956,0.00723224474397082,220,"tags=74%, list=25%, signal=58%","5594/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-977225","Amyloid fiber formation",39,0.547382370074288,1.85989337850783,0.000437834424451175,0.0091103239856956,0.00723224474397082,220,"tags=72%, list=25%, signal=57%","23385/4240/567/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-9821993","Replacement of protamines by nucleosomes in the male pronucleus",17,0.690988728868451,1.94958228111434,0.000624903423787824,0.00930800557123329,0.00738917457547073,206,"tags=88%, list=23%, signal=69%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
"R-HSA-69473","G2/M DNA damage checkpoint",24,0.629714751033687,1.92154594135935,0.000639780080008896,0.00930800557123329,0.00738917457547073,206,"tags=67%, list=23%, signal=53%","7334/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
"R-HSA-2990846","SUMOylation",19,0.66456149002001,1.91681043374659,0.000793634386177533,0.00930800557123329,0.00738917457547073,198,"tags=79%, list=22%, signal=63%","4869/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313"
"R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins",19,0.66456149002001,1.91681043374659,0.000793634386177533,0.00930800557123329,0.00738917457547073,198,"tags=79%, list=22%, signal=63%","4869/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313"
"R-HSA-3214847","HATs acetylate histones",32,0.58350951942465,1.91036577613622,0.000906142689117161,0.00930800557123329,0.00738917457547073,220,"tags=78%, list=25%, signal=61%","8607/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-73894","DNA Repair",26,0.609937826054081,1.90191888361987,0.00122117338679428,0.00930800557123329,0.00738917457547073,206,"tags=73%, list=23%, signal=58%","5886/3838/8607/7334/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
"R-HSA-110328","Recognition and association of DNA glycosylase with site containing an affected pyrimidine",17,0.673064862232765,1.89901119168541,0.00125597857061004,0.00930800557123329,0.00738917457547073,206,"tags=88%, list=23%, signal=69%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
"R-HSA-110329","Cleavage of the damaged pyrimidine",17,0.673064862232765,1.89901119168541,0.00125597857061004,0.00930800557123329,0.00738917457547073,206,"tags=88%, list=23%, signal=69%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
"R-HSA-110330","Recognition and association of DNA glycosylase with site containing an affected purine",17,0.673064862232765,1.89901119168541,0.00125597857061004,0.00930800557123329,0.00738917457547073,206,"tags=88%, list=23%, signal=69%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
"R-HSA-110331","Cleavage of the damaged purine",17,0.673064862232765,1.89901119168541,0.00125597857061004,0.00930800557123329,0.00738917457547073,206,"tags=88%, list=23%, signal=69%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
"R-HSA-171306","Packaging Of Telomere Ends",17,0.673064862232765,1.89901119168541,0.00125597857061004,0.00930800557123329,0.00738917457547073,206,"tags=88%, list=23%, signal=69%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
"R-HSA-73884","Base Excision Repair",17,0.673064862232765,1.89901119168541,0.00125597857061004,0.00930800557123329,0.00738917457547073,206,"tags=88%, list=23%, signal=69%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
"R-HSA-73927","Depurination",17,0.673064862232765,1.89901119168541,0.00125597857061004,0.00930800557123329,0.00738917457547073,206,"tags=88%, list=23%, signal=69%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
